"","id","lang","conversation_id","source","author_id","created_at","reply_settings","text","possibly_sensitive","referenced_tweets","in_reply_to_user_id","public_metrics.retweet_count","public_metrics.reply_count","public_metrics.like_count","public_metrics.quote_count","entities.urls","entities.annotations","entities.mentions","entities.hashtags","attachments.media_keys","attachments.poll_ids","engagement","engagement_categ","tweet_length","clean_tweet_length","time_of_day","is_weekend","upper_count","exclamation_count","hashtag_ct","mentions_ct","photos_count","videos_count","gifs_count","other_media_count","emojis_count","month","vader_sentiment","final_topic"
"560","1360992076909977603","en","1360992076909977603","Twitter for iPhone","8771022","2021-02-14T16:39:31.000Z","everyone","Hey @SpiritHalloween you can’t ghost us here. Want to be our Valentine? <U+0001F47B><U+0001F383>#LoveDunkin <U+0001F495> https://t.co/wOopR6TBt8","FALSE","NULL",NA,"25","13","408","5","list(start = 88, end = 111, url = ""https://t.co/wOopR6TBt8"", expanded_url = ""https://twitter.com/dunkindonuts/status/1360992076909977603/photo/1"", display_url = ""pic.twitter.com/wOopR6TBt8"")","NULL","list(start = 4, end = 20, username = ""SpiritHalloween"", id = ""37338332"")","list(start = 74, end = 85, tag = ""LoveDunkin"")","3_1360992072606638080","NULL","9.5","2","111","76","Afternoon","1","11","1","1","1","1","0","0","0","3","2","-1","2"
"561","1361047399091863555","en","1361047399091863555","Twitter for iPhone","8771022","2021-02-14T20:19:21.000Z","everyone","Hey @BaskinRobbins we promise to keep sprinkling you with love if you’ll be our Valentine <U+0001F970> #LOVEDUNKIN <U+0001F495> https://t.co/dVdr5N2yGr","FALSE","NULL",NA,"21","11","272","2","list(start = 106, end = 129, url = ""https://t.co/dVdr5N2yGr"", expanded_url = ""https://twitter.com/dunkindonuts/status/1361047399091863555/photo/1"", display_url = ""pic.twitter.com/dVdr5N2yGr"")","NULL","list(start = 4, end = 18, username = ""BaskinRobbins"", id = ""14601237"")","list(start = 92, end = 103, tag = ""LOVEDUNKIN"")","3_1361047390736777220","NULL","7.1","2","129","94","Evening","1","17","0","1","1","1","0","0","0","2","2"," 1","2"
"562","1361708075762204683","en","1361708075762204683","Twitter Web App","8771022","2021-02-16T16:04:39.000Z","everyone","Like for part 2. https://t.co/Ww42DN48k0","FALSE","list(type = ""quoted"", id = ""1301189894060929031"")",NA,"141","149","8300","20","list(start = 17, end = 40, url = ""https://t.co/Ww42DN48k0"", expanded_url = ""https://twitter.com/charlidamelio/status/1301189894060929031"", display_url = ""twitter.com/charlidamelio/…"")","NULL","NULL","NULL","NULL","NULL","50.3","4","40","16","Afternoon","0","4","0","0","0","0","0","0","0","0","2"," 1","7"
"563","1362421472669536257","en","1362421472669536257","Sprinklr","8771022","2021-02-18T15:19:26.000Z","everyone","When you don’t have <U+0001F369>so doggo ignores you. https://t.co/ZWwkTCeUfY","FALSE","NULL",NA,"29","12","438","1","list(start = 43, end = 66, url = ""https://t.co/ZWwkTCeUfY"", expanded_url = ""https://twitter.com/dunkindonuts/status/1362421472669536257/photo/1"", display_url = ""pic.twitter.com/ZWwkTCeUfY"")","NULL","NULL","NULL","3_1362421470975168513","NULL","9.1","2","66","42","Afternoon","0","7","0","0","0","1","0","0","0","1","2","-1","7"
"564","1362461883027103745","en","1362461883027103745","Sprinklr","8771022","2021-02-18T18:00:00.000Z","everyone","We wish emails were actually donuts","FALSE","NULL",NA,"178","75","1507","31","NULL","NULL","NULL","NULL","NULL","NULL","65.8","4","35","35","Evening","0","1","0","0","0","0","0","0","0","0","2"," 1","7"
"565","1362824267948261378","en","1362824267948261378","Sprinklr","8771022","2021-02-19T18:00:00.000Z","everyone","Can you get your tax return back in donuts?","FALSE","NULL",NA,"86","60","848","34","NULL","NULL","NULL","NULL","NULL","NULL","39.4","4","43","43","Evening","0","1","1","0","0","0","0","0","0","0","2"," 0","7"
"566","1362836537499615234","en","1362836537499615234","Sprinklr","8771022","2021-02-19T18:48:45.000Z","everyone","Sweet. Cold. Foam. You can't top this. <U+2728> 2.24.21 https://t.co/2HUeEuBuaI","FALSE","NULL",NA,"49","24","440","32","list(start = 49, end = 72, url = ""https://t.co/2HUeEuBuaI"", expanded_url = ""https://twitter.com/dunkindonuts/status/1362836537499615234/video/1"", display_url = ""pic.twitter.com/2HUeEuBuaI"")","NULL","NULL","NULL","13_1362836510949732354","NULL","27.5","3","72","48","Evening","0","9","0","0","0","0","1","0","0","1","2"," 1","5"
"567","1363186641100234752","en","1363186641100234752","Sprinklr","8771022","2021-02-20T17:59:56.000Z","everyone","Are you ever eating and think “dang, I wish this were a donut?”","FALSE","NULL",NA,"71","41","771","26","NULL","NULL","NULL","NULL","NULL","NULL","31.7","3","63","63","Afternoon","1","2","1","0","0","0","0","0","0","0","2"," 1","7"
"568","1363209868329508872","en","1363209868329508872","Sprinklr","8771022","2021-02-20T19:32:14.000Z","everyone","When the squad doesn't have to socially distance because they're cups.

*At participating locations https://t.co/DWKmUoxfhX","FALSE","NULL",NA,"79","39","994","36","list(start = 100, end = 123, url = ""https://t.co/DWKmUoxfhX"", expanded_url = ""https://twitter.com/dunkindonuts/status/1363209868329508872/photo/1"", display_url = ""pic.twitter.com/DWKmUoxfhX"")","NULL","NULL","NULL","3_1363209866777661443","NULL","38.1","4","123","99","Evening","1","7","0","0","0","1","0","0","0","0","2"," 0","6"
"569","1363488646033252352","en","1363488646033252352","Sprinklr","8771022","2021-02-21T14:00:00.000Z","everyone","sorry i missed your call I was sitting in the Dunkin’ parking lot watching TikToks.","FALSE","NULL",NA,"350","42","2460","70","NULL","list(start = 46, end = 51, probability = 0.6934, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","133","4","83","83","Afternoon","1","4","0","0","0","0","0","0","0","0","2","-1","5"
"570","1363970671563452422","en","1363970671563452422","Sprinklr","8771022","2021-02-22T21:55:24.000Z","everyone","Oshie lighting the lamp twice yesterday!! And pass us a Cold Brew &amp; a bowl of Pasta because he’s killin’ it!  @pastrnak96 @TJOshie77","FALSE","NULL",NA,"9","8","112","0","NULL","NULL","list(start = c(114, 126), end = c(125, 136), username = c(""pastrnak96"", ""TJOshie77""), id = c(""1120499768"", ""289459291""))","NULL","NULL","NULL","2.7","1","136","136","Evening","0","8","3","0","2","0","0","0","0","0","2"," 0","5"
"571","1364346342395568131","en","1364346342395568131","Sprinklr","8771022","2021-02-23T22:48:11.000Z","everyone","Soooo @TwitchRivals... wanna trade channel points for donuts? we’re... game","FALSE","NULL",NA,"16","22","277","2","NULL","NULL","list(start = 6, end = 19, username = ""TwitchRivals"", id = ""1007543311912054784"")","NULL","NULL","NULL","5.6","1","75","75","Evening","0","3","1","0","1","0","0","0","0","0","2"," 0","3"
"572","1364545641913999364","en","1364545641913999364","Sprinklr","8771022","2021-02-24T12:00:07.000Z","everyone","Good things come in 3s! Try a medium Cold Brew with Sweet Cold Foam from our all-new lineup starting today for only $3<U+2728><U+0001F64C> https://t.co/noRCxAutww","FALSE","NULL",NA,"57","91","436","33","list(start = 121, end = 144, url = ""https://t.co/noRCxAutww"", expanded_url = ""https://twitter.com/dunkindonuts/status/1364545641913999364/video/1"", display_url = ""pic.twitter.com/noRCxAutww"")","list(start = 37, end = 66, probability = 0.4389, type = ""Product"", normalized_text = ""Cold Brew with Sweet Cold Foam"")","NULL","NULL","13_1364545613405249538","NULL","30.3","3","144","120","Afternoon","0","10","1","0","0","0","1","0","0","2","2"," 1","4"
"573","1364604509104844802","en","1364604509104844802","Sprinklr","8771022","2021-02-24T15:54:02.000Z","everyone","REMIX!! <U+0001F525><U+0001F525><U+0001F525> The Charli Cold Foam has dropped!! It’s The Charli - a medium cold brew with three pumps of caramel, now topped with our NEW sweet cold foam and cinnamon sugar on top!! #CharliDunkinRemix https://t.co/F2SHvAO6ki","FALSE","NULL",NA,"82","75","706","37","list(start = 200, end = 223, url = ""https://t.co/F2SHvAO6ki"", expanded_url = ""https://twitter.com/dunkindonuts/status/1364604509104844802/photo/1"", display_url = ""pic.twitter.com/F2SHvAO6ki"")","list(start = c(15, 55), end = c(34, 64), probability = c(0.6596, 0.358), type = c(""Product"", ""Organization""), normalized_text = c(""The Charli Cold Foam"", ""The Charli""))","NULL","list(start = 181, end = 199, tag = ""CharliDunkinRemix"")","3_1364604507204825089","NULL","39.4","4","223","180","Afternoon","0","23","6","1","0","1","0","0","0","3","2"," 1","5"
"574","1364609757378719746","en","1364609757378719746","Twitter Web App","8771022","2021-02-24T16:14:54.000Z","everyone","Relationship goals <U+0001F64C><U+0001F9E1> https://t.co/lMiO7X9V8F","FALSE","list(type = ""quoted"", id = ""1364601750041206784"")",NA,"36","32","439","3","list(start = 22, end = 45, url = ""https://t.co/lMiO7X9V8F"", expanded_url = ""https://twitter.com/charlidamelio/status/1364601750041206784"", display_url = ""twitter.com/charlidamelio/…"")","NULL","NULL","NULL","NULL","NULL","12","2","45","21","Afternoon","0","6","0","0","0","0","0","0","0","2","2"," 0","4"
"575","1364747064417091584","en","1364747064417091584","Twitter for iPhone","8771022","2021-02-25T01:20:30.000Z","everyone","We just leveled up. As the Official Fan Fuel of @TwitchRivals, we’ll be bringing you sweet, exclusive challenges and events featuring your favorite creators, all year long. We’re kicking it off with Twitch Rivals: VALORANT Series 1 – watch now at https://t.co/nzKxpX0S7m.","FALSE","NULL",NA,"19","9","157","2","list(start = 247, end = 270, url = ""https://t.co/nzKxpX0S7m"", expanded_url = ""http://twitch.tv/twitchrivals"", display_url = ""twitch.tv/twitchrivals"", images = list(list(url = c(""https://pbs.twimg.com/news_img/1486108546664210437/Lxpu0aKR?format=png&name=orig"", ""https://pbs.twimg.com/news_img/1486108546664210437/Lxpu0aKR?format=png&name=150x150""), width = c(300, 150), height = c(300, 150))), status = 200, title = ""TwitchRivals - Twitch"", description = ""Twitch Rivals Streamer Bowl III ft. Fortnite - Combine #2"", 
    unwound_url = ""https://www.twitch.tv/twitchrivals"")","NULL","list(start = 48, end = 61, username = ""TwitchRivals"", id = ""1007543311912054784"")","NULL","NULL","NULL","6.5","1","271","246","Late Night","0","22","0","0","1","0","0","0","0","0","2"," 1","6"
"576","1365082019307409417","en","1365082019307409417","Twitter for iPhone","8771022","2021-02-25T23:31:30.000Z","everyone","What better way to celebrate our new partnership with Twitch Rivals than with DONUTS?! Hope you enjoyed, @WavePunkRL.

https://t.co/Chwb6gw9Yh","FALSE","NULL",NA,"9","8","116","1","list(start = 119, end = 142, url = ""https://t.co/Chwb6gw9Yh"", expanded_url = ""https://clips.twitch.tv/SpineyPlacidTrollM4xHeh-_eZvBlMoEKrGh7_X"", display_url = ""clips.twitch.tv/SpineyPlacidTr…"")","list(start = c(54, 78), end = c(66, 83), probability = c(0.3346, 0.487), type = c(""Organization"", ""Organization""), normalized_text = c(""Twitch Rivals"", ""DONUTS""))","NULL","NULL","NULL","NULL","3.1","1","142","117","Evening","0","16","2","0","0","0","0","0","0","0","2"," 1","4"
"577","1366413929564557319","en","1366413929564557319","Sprinklr","8771022","2021-03-01T15:44:02.000Z","everyone","<U+2601><U+FE0F> RT if Sweet Cold Foam has changed your life <U+2601><U+FE0F>","FALSE","NULL",NA,"211","63","576","25","NULL","list(start = 9, end = 23, probability = 0.4834, type = ""Product"", normalized_text = ""Sweet Cold Foam"")","NULL","NULL","NULL","NULL","73.3","4","49","49","Afternoon","0","5","0","0","0","0","0","0","0","2","3"," 1","1"
"578","1366765316320149510","en","1366765316320149510","Twitter Web App","8771022","2021-03-02T15:00:19.000Z","everyone","Have you ever dreamt of getting your own Dunkin’ drink? Tell us your name and what your go-to drink is. <U+0001F440><U+0001F440>","FALSE","NULL",NA,"90","1166","1856","108","NULL","list(start = 41, end = 46, probability = 0.3594, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","70.2","4","106","106","Afternoon","0","3","1","0","0","0","0","0","0","2","3"," 0","6"
"579","1367227453551357955","en","1367227453551357955","Twitter Web App","8771022","2021-03-03T21:36:41.000Z","everyone","IT’S COMING TRUE. Head to our TikTok to find out how you can get your drink on your local Dunkin’ menu: https://t.co/TJHWkv3556 https://t.co/mrmAmEk3uc","FALSE","list(type = ""quoted"", id = ""1366765316320149510"")",NA,"9","16","104","2","list(start = c(104, 128), end = c(127, 151), url = c(""https://t.co/TJHWkv3556"", ""https://t.co/mrmAmEk3uc""), expanded_url = c(""https://www.tiktok.com/@dunkin?lang=en"", ""https://twitter.com/dunkindonuts/status/1366765316320149510""), display_url = c(""tiktok.com/@dunkin?lang=en"", ""twitter.com/dunkindonuts/s…""), status = c(200, NA), unwound_url = c(""https://www.tiktok.com/@dunkin?lang=en"", NA))","list(start = 90, end = 95, probability = 0.4158, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","3.5","1","151","103","Evening","0","23","0","0","0","0","0","0","0","0","3"," 1","5"
"580","1367233475150032903","en","1367233475150032903","Twitter for iPhone","8771022","2021-03-03T22:00:37.000Z","everyone","Get your Cold Brews for game time because tonight real-sized @TJOshie77 @pastrnak96 face off. Loser buys the winner some Dunkin’! https://t.co/Ozu6ficqop","FALSE","NULL",NA,"13","4","150","1","list(start = 130, end = 153, url = ""https://t.co/Ozu6ficqop"", expanded_url = ""https://twitter.com/dunkindonuts/status/1367233475150032903/photo/1"", display_url = ""pic.twitter.com/Ozu6ficqop"")","list(start = 121, end = 126, probability = 0.5529, type = ""Organization"", normalized_text = ""Dunkin"")","list(start = c(61, 72), end = c(71, 83), username = c(""TJOshie77"", ""pastrnak96""), id = c(""289459291"", ""1120499768""))","NULL","16_1367233451787706373","NULL","4.3","1","153","129","Evening","0","9","1","0","2","0","0","1","0","0","3"," 1","7"
"581","1367541381569347589","en","1367541381569347589","Twitter Web App","8771022","2021-03-04T18:24:07.000Z","everyone","Like if you’d swipe right on avocado toast.","FALSE","NULL",NA,"23","39","712","12","NULL","NULL","NULL","NULL","NULL","NULL","11.7","2","43","43","Evening","0","1","0","0","0","0","0","0","0","0","3"," 1","7"
"582","1368007530249617409","en","1368007530249617409","Twitter for iPhone","8771022","2021-03-06T01:16:26.000Z","everyone","This rematch with our fave Cold Brew stars @TJOshie77 &amp; @pastrnak96 ...*insert chirps* <U+0001F64C>","FALSE","NULL",NA,"3","6","136","3","NULL","list(start = 27, end = 35, probability = 0.5503, type = ""Product"", normalized_text = ""Cold Brew"")","list(start = c(43, 60), end = c(53, 71), username = c(""TJOshie77"", ""pastrnak96""), id = c(""289459291"", ""1120499768""))","NULL","NULL","NULL","2.1","1","92","92","Late Night","1","6","0","0","2","0","0","0","0","1","3"," 1","7"
"583","1368923733327548426","en","1368923733327548426","Sprinklr","8771022","2021-03-08T13:57:06.000Z","everyone","How do I get coffee when I need it to wake up?","FALSE","NULL",NA,"135","67","1099","22","NULL","NULL","NULL","NULL","NULL","NULL","49.3","4","46","46","Afternoon","0","3","1","0","0","0","0","0","0","0","3"," 0","7"
"584","1369382656576786447","en","1369382656576786447","Twitter Web App","8771022","2021-03-09T20:20:41.000Z","everyone","*never* pass up an opportunity to eat avocado toast.","FALSE","NULL",NA,"73","64","746","23","NULL","NULL","NULL","NULL","NULL","NULL","31.1","3","52","52","Evening","0","0","0","0","0","0","0","0","0","0","3"," 1","2"
"585","1371471596158906368","en","1371471596158906368","Twitter Web App","8771022","2021-03-15T14:41:23.000Z","everyone","I’m not anti-social I just don’t want anyone trying to take my Charli Cold Foam","FALSE","NULL",NA,"41","29","437","7","NULL","list(start = 63, end = 78, probability = 0.7261, type = ""Product"", normalized_text = ""Charli Cold Foam"")","NULL","NULL","NULL","NULL","15.1","3","79","79","Afternoon","0","5","0","0","0","0","0","0","0","0","3"," 1","7"
"586","1372237927300878336","en","1372237927300878336","Twitter Web App","8771022","2021-03-17T17:26:31.000Z","everyone","Kiss me I’m 100% Dunkin’","FALSE","NULL",NA,"376","58","2219","33","NULL","NULL","NULL","NULL","NULL","NULL","126","4","24","24","Afternoon","0","3","0","0","0","0","0","0","0","0","3"," 1","7"
"587","1372975355070386179","en","1372975355070386179","Twitter Web App","8771022","2021-03-19T18:16:47.000Z","everyone","Think Insta just went on a quick Dunkin' run","FALSE","NULL",NA,"88","23","1138","10","NULL","list(start = c(6, 33), end = c(10, 38), probability = c(0.3867, 0.6006), type = c(""Product"", ""Organization""), normalized_text = c(""Insta"", ""Dunkin""))","NULL","NULL","NULL","NULL","30.4","3","44","44","Evening","0","3","0","0","0","0","0","0","0","0","3"," 0","7"
"588","1374009448281280513","en","1374009448281280513","Twitter Web App","8771022","2021-03-22T14:45:54.000Z","everyone","The OG key to happiness: coffee","FALSE","NULL",NA,"762","101","2597","60","NULL","NULL","NULL","NULL","NULL","NULL","252.6","4","31","31","Afternoon","0","3","0","0","0","0","0","0","0","0","3"," 1","1"
"589","1374724617689034752","en","1374724617689034752","Twitter for iPhone","8771022","2021-03-24T14:07:44.000Z","everyone","Free Donut Wednesday FTW<U+0001F369><U+0001F64C>

*Every Wednesday DD Perks Members get one free donut with any drink purchase for a limited time. Terms Apply. https://t.co/s5ojqH9I1l","FALSE","NULL",NA,"60","81","396","14","list(start = 138, end = 161, url = ""https://t.co/s5ojqH9I1l"", expanded_url = ""https://twitter.com/dunkindonuts/status/1374724617689034752/video/1"", display_url = ""pic.twitter.com/s5ojqH9I1l"")","NULL","NULL","NULL","7_1374724587989110788","NULL","23.6","3","161","137","Afternoon","0","16","0","0","0","0","0","0","1","2","3"," 1","3"
"590","1376282562092490752","en","1376282562092490752","Twitter Web App","8771022","2021-03-28T21:18:27.000Z","everyone","Congrats!!! <U+0001F64C><U+0001F389> https://t.co/qhoBD1txzp","FALSE","list(type = ""quoted"", id = ""1376196326623477763"")",NA,"28","11","347","2","list(start = 15, end = 38, url = ""https://t.co/qhoBD1txzp"", expanded_url = ""https://twitter.com/PHF/status/1376196326623477763"", display_url = ""twitter.com/PHF/status/137…"")","NULL","NULL","NULL","NULL","NULL","9.2","2","38","14","Evening","1","3","3","0","0","0","0","0","0","2","3"," 1","7"
"591","1376971269862739968","en","1376971269862739968","Sprinklr","8771022","2021-03-30T18:55:08.000Z","everyone","Charli x Dunkin’, BUT MAKE IT MERCH. Get it before it’s gone <U+27A1><U+FE0F>https://t.co/rwjKwebj4z. <U+0001F525> @charlidamelio https://t.co/sau3hNluor","FALSE","NULL",NA,"52","28","384","13","list(start = c(63, 105), end = c(86, 128), url = c(""https://t.co/rwjKwebj4z"", ""https://t.co/sau3hNluor""), expanded_url = c(""http://spr.ly/6015HaRgR"", ""https://twitter.com/dunkindonuts/status/1376971269862739968/video/1""), display_url = c(""spr.ly/6015HaRgR"", ""pic.twitter.com/sau3hNluor""))","list(start = c(0, 9), end = c(5, 14), probability = c(0.3428, 0.5937), type = c(""Organization"", ""Organization""), normalized_text = c(""Charli"", ""Dunkin""))","list(start = 90, end = 104, username = ""charlidamelio"", id = ""1016008321"")","NULL","13_1376971213273190402","NULL","20.8","3","128","80","Evening","0","19","0","0","1","0","1","0","0","2","3"," 0","1"
"592","1377240485270589440","en","1377240485270589440","Sprinklr","8771022","2021-03-31T12:44:54.000Z","everyone","TGIW: Thank goodness it's [Free Donut] Wednesday <U+0001F64C> <U+0001F369> 

*Every Wednesday DD Perks Members get one free donut with any drink purchase for a limited time. Terms Apply. https://t.co/DRhKhjlF5r","FALSE","NULL",NA,"70","13","441","11","list(start = 165, end = 188, url = ""https://t.co/DRhKhjlF5r"", expanded_url = ""https://twitter.com/dunkindonuts/status/1377240485270589440/photo/1"", display_url = ""pic.twitter.com/DRhKhjlF5r"")","NULL","NULL","NULL","3_1377240483899056133","NULL","25.4","3","188","164","Afternoon","0","20","0","0","0","1","0","0","0","2","3"," 1","3"
"593","1377643847560351746","en","1377643847560351746","Twitter Web App","8771022","2021-04-01T15:27:43.000Z","everyone","Let us put you onto something <U+0001F447> https://t.co/QhrkoL3hp2","FALSE","list(type = ""quoted"", id = ""1377606847985815555"")",NA,"26","21","280","8","list(start = 32, end = 55, url = ""https://t.co/QhrkoL3hp2"", expanded_url = ""https://twitter.com/harpoonbrewery/status/1377606847985815555"", display_url = ""twitter.com/harpoonbrewery…"")","NULL","NULL","NULL","NULL","NULL","11","2","55","31","Afternoon","0","3","0","0","0","0","0","0","0","1","4"," 0","7"
"594","1379061718446440452","en","1379061718446440452","Twitter Web App","8771022","2021-04-05T13:21:50.000Z","everyone","never underestimate the power of a Caramel Macchiato.","FALSE","NULL",NA,"195","38","1274","27","NULL","list(start = 35, end = 51, probability = 0.7666, type = ""Product"", normalized_text = ""Caramel Macchiato"")","NULL","NULL","NULL","NULL","69.3","4","53","53","Afternoon","0","2","0","0","0","0","0","0","0","0","4"," 1","5"
"595","1379773459325145089","en","1379773459325145089","Sprinklr","8771022","2021-04-07T12:30:02.000Z","everyone","Perfect Wednesday starter pack: Cold Brew + (free) donut <U+0001F369> 

*Every Wednesday DD Perks Members get one free donut with any drink purchase for a limited time. Terms Apply. https://t.co/A7BNeiYHZQ","FALSE","NULL",NA,"74","23","370","10","list(start = 171, end = 194, url = ""https://t.co/A7BNeiYHZQ"", expanded_url = ""https://twitter.com/dunkindonuts/status/1379773459325145089/photo/1"", display_url = ""pic.twitter.com/A7BNeiYHZQ"")","NULL","NULL","NULL","3_1379773456028422144","NULL","26.2","3","194","170","Afternoon","0","19","0","0","0","1","0","0","0","1","4"," 1","3"
"596","1379848854003146755","en","1379848854003146755","Sprinklr","8771022","2021-04-07T17:29:37.000Z","everyone","We have grilled cheese now so you can stop burning yours and just come here.","FALSE","NULL",NA,"127","83","1536","53","NULL","NULL","NULL","NULL","NULL","NULL","59.3","4","76","76","Afternoon","0","1","0","0","0","0","0","0","0","0","4","-1","7"
"597","1380143392496173056","en","1380143392496173056","Sprinklr","8771022","2021-04-08T13:00:01.000Z","everyone","You’re not bad at twitter, you just haven’t had your espresso yet.","FALSE","NULL",NA,"96","35","838","14","NULL","list(start = 18, end = 24, probability = 0.4763, type = ""Product"", normalized_text = ""twitter"")","NULL","NULL","NULL","NULL","34.4","3","66","66","Afternoon","0","1","0","0","0","0","0","0","0","0","4"," 1","3"
"598","1380562580356358148","en","1380562580356358148","Twitter Web App","8771022","2021-04-09T16:45:43.000Z","everyone","BRB, going on a Dunkin' run","FALSE","NULL",NA,"238","78","1593","47","NULL","list(start = 16, end = 21, probability = 0.6156, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","90.2","4","27","27","Afternoon","0","4","0","0","0","0","0","0","0","0","4"," 0","7"
"599","1381600448294096899","en","1381600448294096899","Sprinklr","8771022","2021-04-12T13:29:50.000Z","everyone","Should I test drive a new donut, or test drive a new car? #DoinDonuts #24hrTestDrive","FALSE","NULL",NA,"29","63","468","12","NULL","NULL","NULL","list(start = c(58, 70), end = c(69, 84), tag = c(""DoinDonuts"", ""24hrTestDrive""))","NULL","NULL","13.5","2","84","57","Afternoon","0","6","1","2","0","0","0","0","0","0","4"," 0","1"
"600","1382317844977836033","en","1382317844977836033","Twitter Web App","8771022","2021-04-14T13:00:31.000Z","everyone","Who needs an inspirational quote when I can have Iced Coffee?","FALSE","NULL",NA,"327","69","1528","39","NULL","list(start = 49, end = 59, probability = 0.6831, type = ""Product"", normalized_text = ""Iced Coffee"")","NULL","NULL","NULL","NULL","113.7","4","61","61","Afternoon","0","4","1","0","0","0","0","0","0","0","4"," 1","7"
"601","1382741977842716673","en","1382741977842716673","Twitter Web App","8771022","2021-04-15T17:05:52.000Z","everyone","Y’all might not be ready for this but grilled cheese + hash browns <U+0001F92F>","FALSE","NULL",NA,"35","42","639","11","NULL","NULL","NULL","NULL","NULL","NULL","14.9","3","68","68","Afternoon","0","1","0","0","0","0","0","0","0","1","4","-1","7"
"602","1383404880639913988","en","1383404880639913988","Sprinklr","8771022","2021-04-17T13:00:00.000Z","everyone","Morning radiant

To walk, hike, picnic or run? 

None before Dunkin’.

#nationalhaikuday","FALSE","NULL",NA,"29","13","313","5","NULL","list(start = 61, end = 66, probability = 0.558, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","list(start = 71, end = 88, tag = ""nationalhaikuday"")","NULL","NULL","10.7","2","88","69","Afternoon","1","4","1","1","0","0","0","0","0","0","4"," 1","2"
"603","1383500549878804488","en","1383500549878804488","Twitter Web App","8771022","2021-04-17T19:20:09.000Z","everyone","<U+0001F4E3>Calling all NHL hockey fans! <U+0001F4E3> We’re giving away some crazy good stuff <U+0001F3D2><U+0001F6A8>

A Dunkin’-branded bubble hockey set, bubble hockey figurines, and a Dunkin’ mini fridge to store your cold brews for the games <U+0001F64C> Stay tuned for how to enter for a chance to win! #DunkinNHLContest https://t.co/v0p5PqAEAh","FALSE","NULL",NA,"55","24","423","12","list(start = c(272, 272, 272), end = c(295, 295, 295), url = c(""https://t.co/v0p5PqAEAh"", ""https://t.co/v0p5PqAEAh"", ""https://t.co/v0p5PqAEAh""), expanded_url = c(""https://twitter.com/dunkindonuts/status/1383500549878804488/photo/1"", ""https://twitter.com/dunkindonuts/status/1383500549878804488/photo/1"", ""https://twitter.com/dunkindonuts/status/1383500549878804488/photo/1""), display_url = c(""pic.twitter.com/v0p5PqAEAh"", ""pic.twitter.com/v0p5PqAEAh"", ""pic.twitter.com/v0p5PqAEAh""))","list(start = c(14, 82, 148), end = c(16, 87, 153), probability = c(0.8911, 0.5187, 0.6719), type = c(""Organization"", ""Organization"", ""Organization""), normalized_text = c(""NHL"", ""Dunkin"", ""Dunkin""))","NULL","list(start = 254, end = 271, tag = ""DunkinNHLContest"")","c(""3_1383499850046529544"", ""3_1383500087381299200"", ""3_1383500140929974272"")","NULL","21.3","3","295","253","Evening","1","18","2","1","0","3","0","0","0","5","4"," 1","6"
"604","1383769848006680585","en","1383769848006680585","Twitter Web App","8771022","2021-04-18T13:10:15.000Z","everyone","Want the chance to win these sweet hockey prizes? Finish either of these sentences and you could win! Take your best shot<U+270C>Tag us and use #DunkinNHLContest!

<U+0001F536>“NHL Hockey games go best with Dunkin’ Cold brew and..”
<U+0001F536> “I’m the biggest Dunkin’ &amp; NHL hockey fan because...”

(1/2) https://t.co/w7wCn5tOeD","FALSE","list(type = ""quoted"", id = ""1383500549878804488"")",NA,"44","212","259","32","list(start = 281, end = 304, url = ""https://t.co/w7wCn5tOeD"", expanded_url = ""https://twitter.com/dunkindonuts/status/1383500549878804488"", display_url = ""twitter.com/dunkindonuts/s…"")","list(start = c(160, 190, 235, 245), end = c(169, 195, 240, 247), probability = c(0.4835, 0.8326, 0.9087, 0.8942), type = c(""Organization"", ""Organization"", ""Organization"", ""Organization""), normalized_text = c(""NHL Hockey"", ""Dunkin"", ""Dunkin"", ""NHL""))","NULL","list(start = 137, end = 154, tag = ""DunkinNHLContest"")","NULL","NULL","26","3","304","262","Afternoon","1","23","3","1","0","0","0","0","0","3","4"," 1","5"
"605","1384135947747426323","en","1384135947747426323","Twitter Web App","8771022","2021-04-19T13:25:00.000Z","everyone","Omw to Dunkin’ rn, want anything?","FALSE","NULL",NA,"185","366","1940","123","NULL","list(start = 7, end = 12, probability = 0.7868, type = ""Organization"", normalized_text = ""Dunkin"")","NULL","NULL","NULL","NULL","104.7","4","33","33","Afternoon","0","2","1","0","0","0","0","0","0","0","4"," 1","7"
"606","1384477825105899520","en","1384477825105899520","Twitter Web App","8771022","2021-04-20T12:03:30.000Z","everyone","You can be late for a meeting to grab a cold brew when it’s #NationalColdBrewDay, probably.","FALSE","NULL",NA,"43","25","469","11","NULL","NULL","NULL","list(start = 60, end = 80, tag = ""NationalColdBrewDay"")","NULL","NULL","17.3","3","91","70","Afternoon","0","5","0","1","0","0","0","0","0","0","4"," 0","7"
